win,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,tower_kills_team_1,inhibitor_kills_team_1,baron_kills_team_1,dragon_kills_team_1,vilemaw_kills_team_1,rift_herald_kills_team_1,tower_kills_team_2,inhibitor_kills_team_2,baron_kills_team_2,dragon_kills_team_2,vilemaw_kills_team_2,rift_herald_kills_team_2,kills_top_team_1,assists_top_team_1,deaths_top_team_1,gold_earned_20m_top_team_1,cs_20m_top_team_1,xp_20m_top_team_1,damege_taken_20m_top_team_1,kills_middle_team_1,assists_middle_team_1,deaths_middle_team_1,gold_earned_20m_middle_team_1,cs_20m_middle_team_1,xp_20m_middle_team_1,damege_taken_20m_middle_team_1,kills_jungle_team_1,assists_jungle_team_1,deaths_jungle_team_1,gold_earned_20m_jungle_team_1,cs_20m_jungle_team_1,xp_20m_jungle_team_1,damege_taken_20m_jungle_team_1,kills_bottom_duo_support_team_1,assists_bottom_duo_support_team_1,deaths_bottom_duo_support_team_1,gold_earned_20m_bottom_duo_support_team_1,cs_20m_bottom_duo_support_team_1,xp_20m_bottom_duo_support_team_1,damege_taken_20m_bottom_duo_support_team_1,kills_bottom_duo_carry_team_1,assists_bottom_duo_carry_team_1,deaths_bottom_duo_carry_team_1,gold_earned_20m_bottom_duo_carry_team_1,cs_20m_bottom_duo_carry_team_1,xp_20m_bottom_duo_carry_team_1,damege_taken_20m_bottom_duo_carry_team_1,kills_top_team_2,assists_top_team_2,deaths_top_team_2,gold_earned_20m_top_team_2,cs_20m_top_team_2,xp_20m_top_team_2,damege_taken_20m_top_team_2,kills_middle_team_2,assists_middle_team_2,deaths_middle_team_2,gold_earned_20m_middle_team_2,cs_20m_middle_team_2,xp_20m_middle_team_2,damege_taken_20m_middle_team_2,kills_jungle_team_2,assists_jungle_team_2,deaths_jungle_team_2,gold_earned_20m_jungle_team_2,cs_20m_jungle_team_2,xp_20m_jungle_team_2,damege_taken_20m_jungle_team_2,kills_bottom_duo_support_team_2,assists_bottom_duo_support_team_2,deaths_bottom_duo_support_team_2,gold_earned_20m_bottom_duo_support_team_2,cs_20m_bottom_duo_support_team_2,xp_20m_bottom_duo_support_team_2,damege_taken_20m_bottom_duo_support_team_2,kills_bottom_duo_carry_team_2,assists_bottom_duo_carry_team_2,deaths_bottom_duo_carry_team_2,gold_earned_20m_bottom_duo_carry_team_2,cs_20m_bottom_duo_carry_team_2,xp_20m_bottom_duo_carry_team_2,damege_taken_20m_bottom_duo_carry_team_2
2,2,2,2,0,2,2,0,0,0,0,0,0,11,3,0,3,0,1,0,0,5,296.1,6.8,428.1,982.8,3,4,4,364.3,6.7,414.6,904.4,5,2,4,208.5,0.6,247.6,608.6,0,8,7,216.9,0.7,367.3,593,4,3,6,359.6,8.3,370,986.7,7,1,1,691.4,8.3,616,995.3,7,5,2,599.3,8.3,647,438.7,6,8,2,574.3,1.5,638.2,828.5,2,13,4,413.6,0.4,533.1,416.6,4,5,3,454.1,7.9,509.3,496.1
2,2,2,2,2,2,1,4,0,0,0,0,1,8,1,1,3,0,0,8,5,3,698.8,7.4,526.9,1188,5,5,3,423.6,5.7,445.4,771.5,4,11,4,353.5,0.9,462.4,924.5,0,7,7,236.3,0.5,281.8,544.2,4,4,5,374.1,5.9,405.6,699.5,1,6,4,341.5,5.6,413.2,556.5,3,3,6,353.3,6,471.4,573.2,4,7,4,452.8,0.8,455,1032.6,5,11,4,350.8,1.2,364,662.8,9,7,3,548.9,7.4,431.5,712.2
2,2,2,2,2,2,1,4,0,0,0,0,1,8,1,1,3,0,0,8,5,3,698.8,7.4,526.9,1188,5,5,3,423.6,5.7,445.4,771.5,4,11,4,353.5,0.9,462.4,924.5,0,7,7,236.3,0.5,281.8,544.2,4,4,5,374.1,5.9,405.6,699.5,1,6,4,341.5,5.6,413.2,556.5,3,3,6,353.3,6,471.4,573.2,4,7,4,452.8,0.8,455,1032.6,5,11,4,350.8,1.2,364,662.8,9,7,3,548.9,7.4,431.5,712.2
1,2,2,1,1,1,1,5,1,1,2,0,1,4,0,0,2,0,1,2,5,6,324.7,5.9,392.1,973.8,6,6,1,500.4,7.1,488.1,459.6,4,5,6,447.4,2.3,495.1,805.6,0,8,1,224.6,1.2,342.4,312,4,5,6,381.8,6.2,429.5,645.2,1,4,2,399.1,4.9,385.4,635.4,8,1,6,494.2,7.3,540.2,866.3,3,4,1,341.4,1.2,432.9,934.4,3,4,2,280.7,1.9,335.4,270.9,5,2,5,377.9,9,459,619.9
2,2,0,2,2,2,1,2,0,0,1,0,1,8,1,1,2,0,0,5,6,7,432.4,4.9,463.6,767.5,11,3,9,587.8,7.1,537.3,667.1,3,9,6,363.2,1,428.5,783.8,0,9,8,183.8,1,253.2,807.3,4,10,4,408.4,5.3,404.6,753.9,8,9,5,399.5,5.5,480.9,952.5,11,11,6,391.7,4.8,415.2,826.4,8,11,3,399.2,0.6,406.6,1361.5,0,19,5,355.2,0.7,435.3,311,7,9,4,549.7,7.6,458,788.1
2,2,0,2,2,2,1,2,0,0,1,0,1,8,1,1,2,0,0,5,6,7,432.4,4.9,463.6,767.5,11,3,9,587.8,7.1,537.3,667.1,3,9,6,363.2,1,428.5,783.8,0,9,8,183.8,1,253.2,807.3,4,10,4,408.4,5.3,404.6,753.9,8,9,5,399.5,5.5,480.9,952.5,11,11,6,391.7,4.8,415.2,826.4,8,11,3,399.2,0.6,406.6,1361.5,0,19,5,355.2,0.7,435.3,311,7,9,4,549.7,7.6,458,788.1
1,2,0,1,0,2,1,8,1,0,2,0,1,0,0,0,1,0,0,7,7,1,686.4,7.9,615.6,1100.9,5,6,2,443.9,8,574.6,771.4,8,7,6,474,0.9,507,933.9,11,7,5,598.5,1.7,465.9,681,3,7,3,466.9,7.2,540.2,588.9,2,0,8,275.7,6,392.6,986.9,7,0,5,612,8.6,504.6,738.2,1,4,8,266.3,0.9,379.4,967.5,1,9,7,260.6,1.4,421.9,758.8,6,3,6,345.4,5.6,404.4,867.5
1,2,0,1,0,2,1,8,1,0,2,0,1,0,0,0,1,0,0,7,7,1,686.4,7.9,615.6,1100.9,5,6,2,443.9,8,574.6,771.4,8,7,6,474,0.9,507,933.9,11,7,5,598.5,1.7,465.9,681,3,7,3,466.9,7.2,540.2,588.9,2,0,8,275.7,6,392.6,986.9,7,0,5,612,8.6,504.6,738.2,1,4,8,266.3,0.9,379.4,967.5,1,9,7,260.6,1.4,421.9,758.8,6,3,6,345.4,5.6,404.4,867.5
1,2,0,1,0,2,1,8,1,0,2,0,1,0,0,0,1,0,0,7,7,1,686.4,7.9,615.6,1100.9,5,6,2,443.9,8,574.6,771.4,8,7,6,474,0.9,507,933.9,11,7,5,598.5,1.7,465.9,681,3,7,3,466.9,7.2,540.2,588.9,2,0,8,275.7,6,392.6,986.9,7,0,5,612,8.6,504.6,738.2,1,4,8,266.3,0.9,379.4,967.5,1,9,7,260.6,1.4,421.9,758.8,6,3,6,345.4,5.6,404.4,867.5
1,1,0,0,1,2,1,5,0,1,3,0,1,1,0,0,1,0,0,3,7,4,400.8,7.3,514.3,933,4,3,2,534.7,8.9,579.1,500.2,9,7,1,404.2,1.4,483.8,605.8,5,7,0,313.8,1.4,312.2,209.4,3,3,3,442.1,9.7,529.6,409.6,4,1,6,450.1,8.7,562.8,869.9,1,1,3,322.2,8.7,450.8,669.8,2,3,6,309,0.2,325.1,988.3,2,4,4,331.5,1.3,299.4,562.3,1,3,5,434.3,8.7,481.1,531.7
2,2,2,0,2,2,0,1,0,0,0,0,0,6,0,1,3,0,0,3,5,5,437,8.2,627,601.2,3,2,2,373.5,8.6,500.3,490.8,8,8,7,412.8,0.5,444.1,1096.6,5,6,9,265.8,1.8,263.7,887.3,3,7,6,312.3,5.9,372.8,620.5,3,1,3,422.4,9.3,524.7,805,4,5,5,394.8,7.5,517.1,579.2,5,9,1,394.6,1,572.3,1098.2,9,12,7,566.3,1.4,470.7,783.5,8,14,6,603.2,8.3,723.3,1064.7
2,2,2,2,2,1,2,2,0,0,3,0,0,9,1,1,0,0,1,1,5,5,351.9,6.5,482.3,634.1,7,5,9,462.8,6.8,553.3,1196.6,7,7,7,484.7,0.8,497.1,1104.6,5,8,10,449.4,0.3,277.9,903.8,3,7,5,394.8,7.4,441.6,615.9,11,6,1,640.7,8.3,647.2,691.3,6,7,7,642.4,9.8,647.4,1205.6,7,9,6,485,0.6,542.2,1479.5,6,17,7,412.2,0.2,502.1,755,6,10,3,499.5,7.2,563.6,801.6
1,2,0,1,0,2,1,7,2,0,3,0,2,2,0,0,1,0,0,6,11,2,455,6.2,507.1,496.7,11,8,4,505.9,7.6,540.1,913.4,1,18,1,378.8,0.8,387.8,821.6,5,15,2,330.6,1.1,278.4,255.3,3,9,3,486.2,8.5,435.6,445.2,5,0,4,400.1,7.2,398.4,704.1,4,4,6,486.2,9.6,542.5,482,1,5,4,277.4,0.2,354.9,900.3,0,7,5,219.3,1.1,263.5,472.9,2,4,7,347.3,8.4,373.1,488.6
2,2,0,0,2,2,0,4,0,0,1,0,0,4,0,1,2,0,0,9,3,9,689.6,6.7,610.3,1518.6,5,2,5,487.1,8.8,594.3,428.8,5,10,11,461.5,2.5,519.9,1082.1,4,11,6,314.6,0.7,452,386.3,3,8,3,399.4,9,440.6,484.2,15,6,4,638.1,8,584.5,1014.3,2,7,5,353.2,8.3,520.2,469.2,10,8,6,359.9,1,418.5,1125.7,4,16,3,283.2,1.3,403.1,669.3,3,5,8,436.3,8.3,519.8,592.7
1,2,0,1,1,2,1,9,1,1,2,0,1,3,0,0,2,0,0,3,5,3,375.7,8.1,512.9,862.6,8,15,2,464.5,6,471.6,509.8,16,10,2,531.6,2.1,658.2,768.4,3,15,4,325.3,0.6,360.9,437.2,3,9,7,539.9,9.5,575.8,692.8,6,1,4,473,8.6,564.4,715.1,1,8,5,437.7,8,466.8,458.1,2,6,9,336.1,1.4,414.7,1194.2,2,10,8,276.8,1.4,326.2,806,7,5,7,349.3,5.5,414.3,722
1,1,0,1,1,1,1,7,1,1,1,0,2,2,0,0,1,0,0,9,8,0,665.7,8.4,655,878.4,3,9,2,399.1,6.1,414.8,865,9,8,3,580.9,1,505.5,1224.8,3,10,2,373.8,0.5,394.1,593.2,3,8,4,443.3,5.5,478.9,427.6,0,0,8,383,8.5,465.1,759.1,2,1,4,319.3,6.5,415.9,682.6,1,4,4,267.2,1.1,230.4,829.3,3,7,7,456.7,1.2,358.2,732.2,5,1,4,381.5,8.4,493.9,699.3
2,1,0,2,0,2,2,3,0,0,0,0,0,7,1,0,2,0,1,4,4,2,380.2,7.3,453.2,572.5,2,4,6,328.2,4.4,324.3,670.5,3,6,7,288.6,0.3,339.4,951,2,3,4,278.5,1.1,338.8,234.4,3,4,3,434.8,8.9,408,361.1,2,4,5,348.3,6.5,533.2,1029,12,3,2,724.1,10.8,699.1,1130.8,1,15,4,362.4,1.3,472.5,522.8,1,6,1,268,1,334.2,417.5,6,0,2,407.8,7.3,452.2,542.5
2,2,2,2,2,2,2,0,0,0,2,0,0,11,3,1,2,0,1,5,8,8,392,5.7,477.9,1025.1,4,7,6,410.4,6,460.1,674.3,2,3,7,299.1,0.3,427.5,905,2,4,7,321.6,2.9,365.5,500.1,3,4,7,388.8,5.1,481,321.8,9,10,4,540.5,7.7,576.3,539,0,4,3,408.7,8,490.7,267.7,6,11,2,456.9,1.2,506.4,1041.5,4,16,3,370.1,0.6,417.9,452,16,6,5,597.8,7,557.5,771.1
2,2,0,2,2,2,1,3,0,0,2,0,1,9,2,2,3,0,0,4,2,6,331.1,5.7,405.1,1087.5,6,4,6,367.6,5.7,412.2,703,2,12,8,387.6,1.7,345,882,2,10,6,303.6,1,313.4,397.9,3,11,6,391.4,7.5,408.8,401.2,5,9,3,415.2,7.9,553.3,560.7,8,11,3,493.2,8.4,616.8,410.6,11,13,2,406.3,0.7,544.6,829.8,0,22,6,236.1,0.6,326.4,304,8,4,4,398.2,8.2,369.9,492.1
2,2,2,2,0,2,2,1,0,0,0,0,0,9,2,0,3,0,2,1,1,8,262.9,6.3,354.9,946.3,3,3,3,379.3,6.1,535.7,808,2,4,6,379.6,0.9,386.5,917.6,2,4,3,267.1,1.7,332.9,476.5,3,3,5,321.9,8.3,376.1,231.3,10,0,1,568.4,6.5,503.4,1097.4,3,7,2,487.3,8.1,561.4,517.7,4,9,3,401.7,0.6,525.5,1033.6,0,10,2,282.9,1.6,349,218.1,8,3,3,478.7,7.7,450.4,292.3
2,1,2,2,2,2,2,1,0,0,0,0,0,10,3,1,4,0,1,1,4,7,312.5,6.3,457.1,1014.9,4,4,2,437.8,6,469.1,428.2,5,7,9,421,1.8,456.7,1003.8,1,4,10,168.2,1,190.3,1028.3,3,3,2,386,7.9,433.9,494.8,5,4,4,516.6,7.9,645.5,1113.7,7,12,3,460.4,5.8,464.2,421.4,7,10,3,455.8,1.6,481.4,547.7,4,15,2,417.7,2.4,427.2,480.2,7,10,3,651.8,8.1,522.4,489.9
2,2,0,2,2,2,1,1,0,0,0,0,1,11,3,1,3,0,0,5,4,3,383.8,8,455.6,719.8,4,4,3,457.8,6.3,434.1,480.3,2,7,5,317.8,0.5,395.3,833.5,1,5,5,245.5,1.2,259.7,354.7,3,4,6,407.9,9,489,422.8,4,3,3,355.1,8.3,525.6,340.4,5,2,3,368.5,9.4,532.2,668.6,3,9,1,410.7,1.8,526.3,832.9,1,17,2,323.8,0.8,378.5,384.6,9,3,6,645.5,10.2,567.3,881.6
2,2,2,0,2,2,1,0,0,0,0,0,1,4,0,1,2,0,0,3,1,2,440.3,7.1,510.8,702.9,4,2,9,354.1,3.4,368.9,752.7,2,2,4,338.3,1.9,445.2,929.1,1,3,5,239.9,0.7,411.1,354.7,3,4,5,459.3,7.4,557.8,538.4,4,0,1,445.3,8,548.2,614,5,4,2,506,8.9,609.5,580,5,6,4,423.8,0.4,434.1,1206.3,4,4,4,293.3,0.9,294.3,485.2,6,7,2,608.1,7.9,557.7,785.9
2,2,2,2,2,2,2,1,0,0,1,0,0,7,1,1,3,0,1,4,2,4,471.7,7.7,503.3,644.7,3,5,2,487.9,8.5,604.7,796.2,1,6,8,346.6,0.8,384.8,1229.1,1,5,7,313.6,2.2,339.3,688.8,3,4,6,389.5,7.6,485.2,530.7,6,9,1,428.8,8.6,629.1,203.4,6,5,1,459.5,8.4,486.1,545.6,7,14,2,399.3,0.7,455.5,1204.6,1,16,4,267.3,1.2,289.4,726,7,15,4,467.7,7.1,489.8,693.7
2,2,2,2,2,2,2,1,0,0,1,0,0,7,1,1,3,0,1,4,2,4,471.7,7.7,503.3,644.7,3,5,2,487.9,8.5,604.7,796.2,1,6,8,346.6,0.8,384.8,1229.1,1,5,7,313.6,2.2,339.3,688.8,3,4,6,389.5,7.6,485.2,530.7,6,9,1,428.8,8.6,629.1,203.4,6,5,1,459.5,8.4,486.1,545.6,7,14,2,399.3,0.7,455.5,1204.6,1,16,4,267.3,1.2,289.4,726,7,15,4,467.7,7.1,489.8,693.7
1,1,2,2,1,2,2,10,2,2,1,0,0,5,1,0,3,0,1,5,7,6,401.9,8.2,516.1,1066.1,4,8,7,276.5,4.3,394.2,634.3,18,3,1,526.2,1.9,724.2,1097.4,0,15,5,235.9,1.5,303.8,498.3,3,10,5,394.9,10.8,537.4,387.5,4,3,12,312.1,5.9,361.1,1058.1,6,7,4,472.7,8.6,543.8,580.2,7,11,3,414.5,0.7,481.2,706.5,1,12,5,243.7,1.6,412.1,399.1,6,8,6,398.3,7.9,376.1,713.5
2,2,0,2,2,2,2,1,0,0,0,0,0,10,5,2,5,0,2,3,3,11,317.1,8.6,525.2,1245.7,4,6,6,297.6,7.3,432,704.3,6,1,4,469.8,0.6,425.4,1040.6,0,11,6,260.8,0.2,317.8,665.5,3,7,4,402.6,8.8,465.5,817.6,5,6,5,479.6,6.6,518.5,1184.3,5,7,3,576.9,9.7,657,829.4,12,9,1,535.4,2.6,656,1028.6,3,12,2,304.9,1.1,299.5,340.5,6,9,5,508.3,4.8,519.8,578.7
2,1,2,2,2,1,2,2,0,0,1,0,0,7,1,1,2,0,1,4,3,6,549.9,8.2,425.4,687.8,3,4,6,433.9,9.2,590.1,649.9,4,6,7,277.8,0.1,384.1,1049.4,0,7,7,217.9,0.2,368.4,575.5,3,2,4,404.5,8.6,407.1,588.3,5,5,3,525.3,6.8,459.6,1008.8,1,14,3,388.9,6.6,442.6,243.4,10,7,1,410.2,0.6,473.8,572.9,4,17,4,409.8,0.4,454.4,365,10,10,3,557,9.4,536.9,552.9
2,2,0,0,0,1,1,1,0,0,1,0,1,5,0,0,0,0,0,1,4,4,388.7,7.9,514.3,852.4,6,3,2,492.8,8.6,490.3,716.3,2,8,6,343.9,1.2,422.9,1034.2,0,5,7,180.5,1.6,251.8,606.8,3,2,10,287.7,4.6,286.1,650.6,7,4,2,509.5,8.1,620.9,874.9,6,9,3,548.1,8.5,571.9,464.3,4,8,3,472.2,1.4,594.7,641,0,17,3,311.4,2,392.3,791.4,12,5,1,489.8,7.4,480.3,476.6
1,2,0,1,1,1,1,8,1,1,3,0,2,1,0,0,0,0,0,3,12,2,428.1,6.8,507.2,460.5,4,13,2,606.7,10,675.8,1105.1,9,8,4,497.5,1.4,474.7,860.9,12,3,2,423.4,2.2,385.2,657,2,8,3,399.8,8.5,483.8,275.7,3,1,3,440.9,8.5,494.1,364.5,2,2,7,400.3,8.3,462.3,906.3,1,5,8,349.4,0.4,407.9,849.7,2,9,4,283.2,1.9,456.5,341.2,5,3,8,359.3,5.5,406.9,901.4
1,2,0,1,1,1,1,8,1,1,3,0,2,1,0,0,0,0,0,3,12,2,428.1,6.8,507.2,460.5,4,13,2,606.7,10,675.8,1105.1,9,8,4,497.5,1.4,474.7,860.9,12,3,2,423.4,2.2,385.2,657,2,8,3,399.8,8.5,483.8,275.7,3,1,3,440.9,8.5,494.1,364.5,2,2,7,400.3,8.3,462.3,906.3,1,5,8,349.4,0.4,407.9,849.7,2,9,4,283.2,1.9,456.5,341.2,5,3,8,359.3,5.5,406.9,901.4
1,2,0,1,1,1,1,10,2,1,4,0,1,1,0,0,0,0,0,1,8,9,285.6,6.5,433,1260.1,13,7,9,436.3,7.3,496.3,913.5,9,6,6,469.2,2.9,473.8,879.9,10,12,5,405.3,0.7,339.1,579.7,2,8,6,496.5,7.7,613.2,587.4,5,9,3,445.9,8.2,591.2,437.9,14,7,10,521.8,6.8,654.8,950.8,5,15,7,356.4,2.4,537.1,766,3,23,6,261,0.4,293.9,629.9,8,9,9,530.6,7,484.5,805.8
2,2,2,2,2,2,2,0,0,0,0,0,0,10,2,1,4,0,1,1,4,12,273,4.8,434.3,1065.4,7,5,8,393.8,5.7,507.8,707.8,3,4,9,331.8,1.4,398.4,798.1,5,6,7,326.8,1.4,435.8,608,2,4,6,234.9,5.4,282.7,552.8,17,3,2,589.4,9.2,677.2,516.4,9,8,8,400.8,4.9,427.1,1293.3,8,12,2,459.6,0.4,569.8,1015.3,2,15,4,331.1,2.5,406.8,590.4,6,8,2,475.8,8.5,486.4,612.4
2,2,2,0,0,1,1,1,0,0,1,0,1,4,0,0,2,0,0,0,1,7,366.9,6.5,537.7,1043.3,1,1,4,337.3,7.4,476.3,765.6,1,1,6,270.8,0.1,370.2,811.8,5,1,5,321.3,1.2,313.1,680.1,2,4,5,387.5,6,366.1,778.4,6,7,2,551.4,8.8,555.6,1267.9,4,2,0,420.9,8.1,601.5,761,12,6,2,634.2,3.2,696.6,1230.7,2,15,2,367,0.4,454.1,359.4,3,4,3,362.8,7.1,356.5,651.1
1,1,2,1,1,1,0,8,1,1,4,0,0,4,0,0,0,0,0,5,10,5,568.9,7.9,561.9,883,6,6,3,479.4,9.6,604.4,1033,12,7,8,536.8,0.8,535.1,1432.9,3,10,7,272.7,1.6,301.9,926.1,2,10,3,347.9,6.8,487.8,536.9,6,11,5,471.6,6.1,523.9,443.3,7,2,6,407.2,9,488.9,575.8,4,10,6,331.6,0.7,344.2,948.1,7,13,6,360.3,1.3,375.5,516.4,2,12,5,386.4,7.5,483.6,641.9
1,1,2,1,1,1,0,8,1,1,4,0,0,4,0,0,0,0,0,5,10,5,568.9,7.9,561.9,883,6,6,3,479.4,9.6,604.4,1033,12,7,8,536.8,0.8,535.1,1432.9,3,10,7,272.7,1.6,301.9,926.1,2,10,3,347.9,6.8,487.8,536.9,6,11,5,471.6,6.1,523.9,443.3,7,2,6,407.2,9,488.9,575.8,4,10,6,331.6,0.7,344.2,948.1,7,13,6,360.3,1.3,375.5,516.4,2,12,5,386.4,7.5,483.6,641.9
2,2,2,2,0,2,2,0,0,0,1,0,0,7,3,0,2,0,1,5,7,4,539.7,9,665.6,1033.1,0,1,4,142.4,0,93.6,156.3,11,4,7,625.7,1.3,622.4,1721.3,3,13,6,428.5,2.1,561.5,628.4,2,7,4,305.3,5.9,589.2,652.4,3,9,2,345.5,5.6,501.1,789.8,7,7,4,513.5,7.9,479.5,1290.5,7,5,8,400,0.2,392.4,1212.5,1,11,4,311.7,0.4,298.2,602.2,6,8,3,391.5,5.5,314,782.6
2,2,2,2,2,2,1,4,0,0,0,0,2,7,1,1,4,0,0,7,2,7,545.7,9.7,661.1,1292.6,4,4,7,358,6.9,434,713,7,4,10,591.8,1.3,517.8,1261.2,3,10,8,289.4,1.1,346.6,643.4,2,5,13,323,6,381.8,675.8,3,16,2,343.6,6.9,470.4,444.9,7,14,5,329.1,6,498.3,964.7,10,6,3,361.5,0.6,381,906,3,26,8,326.8,1.7,358.2,684.7,22,10,5,628.6,7.9,496.1,1321.6
2,2,2,2,2,2,2,0,0,0,0,0,0,10,2,1,2,0,1,2,3,5,371.5,7.2,500.8,1164.6,3,2,8,279.1,4.3,356.2,983.5,4,4,8,458.1,3.6,537.7,1057.4,3,6,9,359.1,2,380.4,1036.4,2,8,6,425.9,4.5,475.3,677.8,10,1,3,694.5,10.7,810.3,1035.9,5,12,2,491.9,3.9,492.2,563.6,2,7,3,416.6,1.4,463.3,901.2,1,16,4,375.5,3.2,444.6,1054.4,18,3,2,666.9,6.4,453.3,814.6
2,2,2,2,0,1,1,0,0,0,1,0,1,7,1,0,2,0,1,3,3,8,411.2,4.9,460.7,1387.3,3,2,6,392.2,5.9,407.9,1213,3,2,8,290.7,0.4,328.6,1333.5,3,4,8,313.5,1.2,316.4,731.2,2,4,8,318.4,7.9,375.5,587.5,9,4,4,441.5,4.8,397.6,1163.6,8,5,3,521.3,7.1,557.6,697.6,14,12,2,667.5,2.8,636.5,1664.2,3,24,2,427.2,1.1,441.3,559.8,4,14,3,463.7,6.7,604.8,573.3
2,2,2,2,0,1,1,0,0,0,1,0,1,7,1,0,2,0,1,3,3,8,411.2,4.9,460.7,1387.3,3,2,6,392.2,5.9,407.9,1213,3,2,8,290.7,0.4,328.6,1333.5,3,4,8,313.5,1.2,316.4,731.2,2,4,8,318.4,7.9,375.5,587.5,9,4,4,441.5,4.8,397.6,1163.6,8,5,3,521.3,7.1,557.6,697.6,14,12,2,667.5,2.8,636.5,1664.2,3,24,2,427.2,1.1,441.3,559.8,4,14,3,463.7,6.7,604.8,573.3
2,2,2,2,0,2,0,0,0,0,0,0,0,8,1,0,3,0,0,4,2,4,350,5.3,381.8,723,2,5,6,389.8,5.5,384.4,851.1,0,3,6,249.1,1.5,345.6,812.4,3,1,11,215.6,0.4,235.1,1003.3,2,4,9,324.4,3.8,375.4,915.6,5,5,2,439.5,7,524.3,873.5,9,10,0,683.3,7.4,616.3,648,11,1,4,633.9,1.7,598.9,1129,8,16,1,519.8,1,438.5,1001.4,3,14,4,543.3,5.8,495.8,612.2
2,2,2,2,0,2,0,0,0,0,0,0,0,8,1,0,3,0,0,4,2,4,350,5.3,381.8,723,2,5,6,389.8,5.5,384.4,851.1,0,3,6,249.1,1.5,345.6,812.4,3,1,11,215.6,0.4,235.1,1003.3,2,4,9,324.4,3.8,375.4,915.6,5,5,2,439.5,7,524.3,873.5,9,10,0,683.3,7.4,616.3,648,11,1,4,633.9,1.7,598.9,1129,8,16,1,519.8,1,438.5,1001.4,3,14,4,543.3,5.8,495.8,612.2
1,2,0,2,2,2,1,8,1,1,2,0,1,7,1,1,3,0,0,7,11,7,391.6,6.4,514.2,1555.8,13,11,8,515.6,5.6,502,1228.4,22,10,4,893.2,3.9,787.4,1043.3,2,27,5,335.4,0.7,482.3,368.3,2,12,10,340.3,7,365,469.6,5,9,7,543.4,9.4,717.6,1379.6,5,5,11,411,7.3,470.6,1091.8,12,7,6,512.9,0.7,603.2,1467.5,1,10,13,309.1,2,430.4,822,10,4,9,547.6,8,443.1,717.6
2,1,2,2,0,2,2,0,0,0,0,0,0,8,1,0,3,0,2,3,4,5,414.1,7.3,467.9,676.5,1,5,5,285.5,4.6,378.9,1456.6,7,3,10,332.2,2.8,438.2,1675.1,2,8,6,326.6,1,295.8,769.7,2,7,8,298.4,4,349.8,455.5,6,5,3,531.4,6.6,498,1240.2,15,3,2,569.7,8.3,631.6,1403.8,4,7,4,450.4,0.9,550.9,1173.9,1,19,2,338,0.3,361.9,507.1,8,8,4,517.7,6.7,409.6,890.6
2,2,2,2,2,2,2,1,0,0,0,0,0,9,2,1,4,0,1,3,2,3,390,7.1,527.1,605.9,2,5,8,261.2,5,369.8,750.4,2,3,5,389.6,1.6,481.9,1048,2,7,6,353.3,2.2,335.9,789.1,2,3,3,342.2,7.6,451.1,402.8,2,3,2,387.8,6.9,487.7,841.7,6,4,4,373,5.9,473.2,872,9,4,0,601.6,2.8,625,1017.1,1,12,3,302.5,0.5,400.4,500.2,7,5,3,427.4,7.7,506.3,407.4
2,1,2,2,2,2,2,0,0,0,0,0,0,8,2,1,3,0,1,1,1,6,258.6,6.2,330.9,705.9,2,1,8,247.5,6.1,338.1,835.7,2,5,10,353.2,1.7,468,896.1,2,3,7,217.9,0.8,336.6,779,2,2,6,253.7,6.3,332.4,612.7,6,3,2,389.6,6.6,590.9,573.9,12,9,1,504.6,6.1,537.4,599.8,8,12,2,500.2,0.4,577,942,3,18,1,343.9,0.6,412.2,259.4,8,12,3,505.3,5.8,460.9,696.6
2,2,2,2,0,0,2,0,0,0,0,0,0,8,1,0,0,0,1,0,0,6,232,4.6,303.5,949.3,2,0,6,335.9,6.7,456.9,887.4,5,0,10,351.9,0.7,423,980.7,1,3,6,279.5,0.7,349.8,422.5,2,1,5,321.5,4.5,310.5,649.5,6,2,2,555.2,6.2,632.9,1125.2,2,7,4,482.6,8.7,582.2,495,15,1,0,634.3,1.5,666.3,727,1,14,1,344.8,1.7,379.4,797.3,9,3,3,621.1,8.2,524.1,597.8
2,2,2,2,0,2,2,0,0,0,2,0,0,10,2,0,1,0,1,1,3,6,292.5,7.4,505.4,621.5,4,4,4,437.4,8.5,531.9,897.9,4,2,4,450.5,0.6,564.8,1133.3,1,3,5,238.8,1.4,308,642.5,2,4,8,377.7,5.9,395.7,737.1,8,6,2,614.5,10.2,582,636.6,2,8,4,409.5,6.5,460.1,654.6,6,8,1,536.7,3.9,646,1134,3,19,1,474.5,1.7,438,563.9,8,7,4,387.7,4.2,387.6,887.7
2,2,0,1,2,2,1,4,1,0,0,0,2,7,1,1,4,0,0,5,4,4,583.2,8.8,619.8,1023.1,8,3,3,631.6,11.7,715.2,631.8,3,7,5,318.8,0.7,366.6,673.4,1,6,10,265.9,1.2,259,828.1,2,4,10,248.1,6.1,374.7,820.8,7,5,4,448.4,7.6,512.4,863.3,2,9,4,357.4,8,463.9,607.2,14,13,2,590.8,0.3,624.6,1102.3,3,21,2,420.6,0.7,393.6,415.3,6,10,7,470.4,8.6,510.2,761.6
